Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Number of Instance,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM,Airframe,6605.90,,22168,,INSPECTION,,,CKPT FIREX,COCKPIT PORTABLE FIRE EXTINGUISHER MONTHLY INSPECTION,Appendix 9,,,,,,,,,,,,,1,,,,,,,,,,,2,05/31/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM,Airframe,6605.90,,22168,,INSPECTION,,,CKPT FIREX,COCKPIT PORTABLE FIRE EXTINGUISHER MONTHLY INSPECTION,Appendix 9,,,,,,,,,,,,,1,,,,,,,,,,,3,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM 2300,Airframe,6605.90,,22168,,INSPECTION,,,CBN PFE,CABIN PORTABLE FIRE EXTINGUISHER  MONTHLY INSPECTION,0B-A-26-23-01-00A-281A-B,,,,,,"The cabin fire extinguisher meets the monthly inspection requirements given in FQA-0145.
01A-(PN: A344) (SN: W-864731)",03/16/2026,6519.90,21842,,,0,1,,0,0.00,0.00,,,,,,,,04/30/2026,,,,,,,,,,1,,0,,,,,,,,,,No,Coming Due,,04/30/2026,,,,,,,,,,PILOT GOM,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM 2300,Airframe,6605.90,,22168,,INSPECTION,,,CBN PFE,CABIN PORTABLE FIRE EXTINGUISHER  MONTHLY INSPECTION,0B-A-26-23-01-00A-281A-B,,,,,,,,,,,,,1,,,,,,,,,,,1,04/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM 2300,Airframe,6605.90,,22168,,INSPECTION,,,CBN PFE,CABIN PORTABLE FIRE EXTINGUISHER  MONTHLY INSPECTION,0B-A-26-23-01-00A-281A-B,,,,,,,,,,,,,1,,,,,,,,,,,2,05/31/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,26 GOM 2300,Airframe,6605.90,,22168,,INSPECTION,,,CBN PFE,CABIN PORTABLE FIRE EXTINGUISHER  MONTHLY INSPECTION,0B-A-26-23-01-00A-281A-B,,,,,,,,,,,,,1,,,,,,,,,,,3,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 14[369],Airframe,6129.70,,16959,0.00,INSPECTION,,,,"ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62-14]",,,,000075,"Monday, May 4, 2026",,[10 HOUR WINDOW] [30 DAY WINDOW],10/29/2025,5943.20,16467,,,0,6,200.00,0,0.00,0.00,,30,10.00,,,,,04/30/2026,,6143.20,,,,,,,,1,,0,,13.50,,,,,,,,No,Coming Due,,04/30/2026,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 14[369],Airframe,6129.70,,16959,0.00,INSPECTION,,,,"ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62-14]",,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,6143.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 14[369],Airframe,6129.70,,16959,0.00,INSPECTION,,,,"ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62-14]",,,,,,,,,,,,,,6,,,,,,,,,,,2,04/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 14[369],Airframe,6129.70,,16959,0.00,INSPECTION,,,,"ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62-14]",,,,,,,,,,,,,,,200.00,,,,,,,,,,3,,,6343.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 15[370],Airframe,6129.70,,16959,0.00,INSPECTION,,RII,,"(RII) NON-ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62- 15] (RII REQUIRED IF ITEM REMOVED FOR ANY REASON)",,,,000075,"Monday, May 4, 2026",,(RII) NOTES:  VERIFY CORRECT ORIENTATION OF ASSEMBLY AT INSTALLATION- Ref IETP Section 62-30,10/29/2025,5943.20,16467,,,0,6,200.00,0,0.00,0.00,,30,10.00,,,,,04/30/2026,,6143.20,,,,,,,,1,,0,,13.50,,,,,,,,No,Coming Due,,04/30/2026,,,,,,,,,,RII,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 15[370],Airframe,6129.70,,16959,0.00,INSPECTION,,RII,,"(RII) NON-ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62- 15] (RII REQUIRED IF ITEM REMOVED FOR ANY REASON)",,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,6143.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 15[370],Airframe,6129.70,,16959,0.00,INSPECTION,,RII,,"(RII) NON-ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62- 15] (RII REQUIRED IF ITEM REMOVED FOR ANY REASON)",,,,,,,,,,,,,,6,,,,,,,,,,,2,04/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,62 15[370],Airframe,6129.70,,16959,0.00,INSPECTION,,RII,,"(RII) NON-ROTATING SCISSORS - EXAMINE FOR DAMAGE, CORROSION, WEAR & EXCESSIVE PLAY - SPECIAL INSPECTION [62- 15] (RII REQUIRED IF ITEM REMOVED FOR ANY REASON)",,,,,,,,,,,,,,,200.00,,,,,,,,,,3,,,6343.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,All onboard oxygen bottles found to have current hydrostatic test. REF GMM CH 5-7.6,04/25/2026,7030.00,26080,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,,05/02/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,05/02/2026,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,1,05/02/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,2,05/09/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,3,05/16/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,4,05/23/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,5,05/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,6,06/06/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,7,06/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,8,06/20/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,9,06/27/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,10,07/04/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,11,07/11/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,12,07/18/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,35 GMM CH 5-7.6,Airframe,7034.80,,26089,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,,,,,,,7,,,,,,,,,,,,13,07/25/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,"Pilot ""B"" Cylinder Hydro Date:  09/2022 UE Expires 09/2032 and Medical ""D"" Cylinder Hydro Date 06/2022 Expires 06/2027. No Discrepancies at this Time. All Work Completed IAW ILF GMM.",04/25/2026,6142.00,19532,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,,05/02/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,05/02/2026,,,,,,,,,,PILOT GOM,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,1,05/02/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,2,05/09/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,3,05/16/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,4,05/23/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,5,05/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,6,06/06/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,7,06/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,8,06/20/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,9,06/27/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,10,07/04/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,11,07/11/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,12,07/18/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N261HC,IHC Health Services,04/29/2026,6143.00,19537,35 GMM CH 5-7.6,Airframe,6143.00,,19537,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,13,07/25/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 1,2148.90,6193.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
#1 Engine LCF CT: 5485 PT: 5143 IM: 2717",03/28/2026,2113.70,,6094.00,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,,2153.70,,,,,,,,,,,,4.80,,,,,,,,No,Coming Due,,05/02/2026,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 1,2148.90,6193.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,1,,,2153.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 1,2148.90,6193.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,2,,,2193.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 1,2148.90,6193.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,3,,,2233.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 1,2148.90,6193.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,4,,,2273.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 2,2856.90,7534.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
#2 Engine LCF CT: 7022  PT: 6654 IM: 3447",03/28/2026,2821.70,,,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,,2861.70,,,,,,,,,,,,4.80,,,,,,,,No,Coming Due,,05/02/2026,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 2,2856.90,7534.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,1,,,2861.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 2,2856.90,7534.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,2,,,2901.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 2,2856.90,7534.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,3,,,2941.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,72 0100,Engine 2,2856.90,7534.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,4,,,2981.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,34 GOM,Airframe,2058.00,,7177,0.00,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,"Completed VOR Check :  Dual system VOR check,  VOR LHO 112.9 freq  0 degree error.",04/03/2026,2033.00,7108,,,30,0,,0,0.00,0.00,0,0,,0,0.00,0.00,,05/03/2026,,,,,,,,,,4,,0,,,,,,,,,,No,Coming Due,,05/03/2026,,,,,,,,,,PILOT GOM,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,34 GOM,Airframe,2058.00,,7177,0.00,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,,,,,,,30,,,,,,,,,,,,1,05/03/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,34 GOM,Airframe,2058.00,,7177,0.00,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,,,,,,,30,,,,,,,,,,,,2,06/02/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,34 GOM,Airframe,2058.00,,7177,0.00,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,,,,,,,30,,,,,,,,,,,,3,07/02/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,C/W INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE ref GMM CH 5-7.6.,04/26/2026,3402.30,11353,,92.00,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,,05/03/2026,,,,,,,,,,4,,0,,,,,,,,,,No,Coming Due,,05/03/2026,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,1,05/03/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,2,05/10/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,3,05/17/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,4,05/24/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,5,05/31/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,6,06/07/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,35 GMM CH 5-7.6,Airframe,3410.00,,11378,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,,,,,,,7,,,,,,,,,,,,7,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
