COMPLIANCE DATE,REGISTRATION,TRACKED BY,MODEL,SERIAL NUMBER,TASK DESCRIPTION,ATA CODE,MFG.CODE,ITEM NUMBER,PART NUMBER REMOVED,SERIAL NUMBER REMOVED,REMOVAL REASON,ACCUMULATED MONTHS,ACCUMULATED HOURS,ACCUMULATED LANDINGS,ACCUMULATED CYCLES,PART NUMBER INSTALLED,SERIAL NUMBER INSTALLED,INSTALLED STATUS,MSN AT INSTALL,TSN AT INSTALL,LSN AT INSTALL,CSN AT INSTALL,MSO AT INSTALL,TSO AT INSTALL,LSO AT INSTALL,CSO AT INSTALL
01/20/2020,N251HC,Airframe,AGUSTA A109SP,22221,PORTABLE FIRE EXTINGUISHER,26,01,749,A072A02,06987,[N] Other ( See Notes ),,,,,AW003ZE02,02194,[N] New,0,0.00,0,0.00,0,0.00,0,0.00
02/16/2022,N251HC,Airframe,A109SP,22221,Cockpit - PORTABLE FIRE EXTINGUISHER - DISCARD [26-01],26,DT26-01,155,AW003ZE02,02194,[C] Convenience,,,,,AW003ZE02,062021/03137,[N] New,0,,,,,,,
02/15/2022,N251HC,Airframe,AGUSTA A109SP,22221,AURAL WARNING GENERATOR,31,5010,209,No Part Removed,,,,,,,109-0740V22-109,387,[R] Repaired,,,,,,,,
01/25/2022,N251HC,Airframe,AGUSTA A109SP,22221,AURAL WARNING GENERATOR,31,5010,209,109-0740V22-109,044,CANNING,134,4452.20,12126,,No Part Installed,,,,,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,AURAL WARNING GENERATOR,31,5010,209,,,,,,,,109-0740V22-109,044,,0,0.00,0,0.00,0,0.00,0,0.00
02/15/2022,N251HC,Airframe,AGUSTA A109SP,22221,RADAR ALTIMETER RECEIVER/TRANSMITTER,34,4010,317,No Part Removed,,,,,,,822-0615-206,3LW0B,[I] Inspected,135,4452.20,12126,,135,4452.20,12126,
02/09/2022,N251HC,Airframe,AGUSTA A109SP,22221,RADAR ALTIMETER RECEIVER/TRANSMITTER,34,4010,317,822-0615-206,3LW0B,TROUBLESHOOTING,134,4452.20,12126,,No Part Installed,,,,,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,RADAR ALTIMETER RECEIVER/TRANSMITTER,34,4010,317,,,,,,,,822-0615-206,3LW0B,,0,0.00,0,0.00,0,0.00,0,0.00
02/15/2022,N251HC,Airframe,A109SP,22221,RII             TORQUE TUBE CLAMP ASSEMBLY RIGHT - RETIREMENT,55,RL55-03.2,386,No Part Removed,,,,,,,109-0210-03-101,OMA6460,[I] Inspected,34,1316.60,3642,,34,1316.60,3642,
01/17/2022,N251HC,Airframe,AGUSTA A109SP,22221,RII             TORQUE TUBE CLAMP ASSEMBLY RIGHT - RETIREMENT,55,RL55-03.2,386,109-0210-03-101,OMA6460,[C] Convenience,34,1316.60,3642,,No Part Installed,,,,,,,,,,
03/11/2019,N251HC,Airframe,AGUSTA A109SP,22221,TORQUE TUBE CLAMP ASSEMBLY RIGHT - RETIREMENT,55,RL55-03.2,386,109-0210-03-101,GSE320,DAMAGED,99,3135.60,8484,,109-0210-03-101,OMA6460,[N] New,,0.00,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,TORQUE TUBE CLAMP ASSEMBLY RIGHT - RETIREMENT,55,RL55-03.2,386,,,,,,,,109-0210-03-101,GSE320,,0,0.00,0,0.00,0,0.00,0,0.00
02/04/2022,N271HC,Airframe,AGUSTA A109SP,22250,COCKPIT PORTABLE FIRE EXTINGUISHER,26,01.1,1092,No Part Removed,,,,,,,AW003ZE02,02194,[I] Inspected,25,920.20,2592,,25,920.20,2592,
02/01/2022,N271HC,Airframe,AGUSTA A109SP,22250,COCKPIT PORTABLE FIRE EXTINGUISHER,26,01.1,1092,AW003ZE02,07-2020/02612,[F] Failed,47,,,,No Part Installed,,,,,,,,,,
02/22/2018,N271HC,Airframe,AGUSTA A109SP,22250,COCKPIT PORTABLE FIRE EXTINGUISHER,26,2300,1092,,,,,,,,AW003ZE02,07-2020/02612,,,,,,,,,
02/03/2022,N271HC,Airframe,A109SP,22250,"RIGHT MLG ACTUATOR
   RII",32,3020,222,109-0900-39-107,0538,LEAKING,8,596.10,2381,,109-0900-39-107,0257,[R] Repaired,0,0.00,0,,0,0.00,0,
05/08/2021,N271HC,Airframe,AGUSTA A109SP,22250,RIGHT MLG ACTUATOR,32,3020,222,109-0900-39-107,MCR0884,LEAKING,36,1340.80,5462,,109-0900-39-107,0538,[R] Repaired,,,,,,,,
05/08/2018,N271HC,Airframe,AGUSTA A109SP,22250,RIGHT MLG ACTUATOR,32,3020,222,109-0900-39-107,2777,LEAKING,76,2999.20,11038,,109-0900-39-107,MCR0884,[R] Repaired,,,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,RIGHT MLG ACTUATOR,32,3020,222,,,,,,,,109-0900-39-107,2777,,0,0.00,0,0.00,0,0.00,0,0.00
02/03/2022,N271HC,Airframe,AGUSTA A109SP,22250,"ENVIROMENTAL ASSY
RII",21,2001,46,5833C000-005,1735,[NS] Not Specified,20,1137.60,,,5833C000-005,1850,[NS] Not Specified,,3438.10,,,,,,
05/21/2020,N271HC,Airframe,AGUSTA A109SP,22250,ENVIROMENTAL ASSY,21,2001,46,5833C000-005,1737,[F] Failed,101,3798.50,14080,,5833C000-005,1735,[S] Serviceable,,3559.80,,,,3559.80,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ENVIROMENTAL ASSY,21,2001,46,,,,,,,,5833C000-005,1737,,0,0.00,0,0.00,0,0.00,0,0.00
02/01/2022,N271HC,Airframe,AGUSTA A109SP,22250,"BATTERY
   RII",24,3001,108,33181-001,11100829,[C] Convenience,23,1189.30,5008,,No Part Installed,,,,,,,,,,
02/12/2020,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,33181-001,11201635,[S] Scheduled,34,1354.30,5236,,33181-001,11100829,[I] Inspected,,,,,,,,
03/21/2017,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,33181-001,1130557,[C] Convenience,7,254.00,886,,33181-001,11201635,[S] Serviceable,,,,,,,,
08/17/2016,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,33181-001,11300553,[S] Scheduled,11,542.50,,,33181-001,11100829,[S] Serviceable,,,,,,,,
08/26/2015,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,33181-001,11100829,[F] Failed,18,646.40,,,33181-001,11300553,[I] Inspected,,,,,,,,
02/03/2014,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,,,,0,0,,,33181-001,11100829,,0,0.00,0,0.00,0,0.00,0,0.00
,N271HC,Airframe,AGUSTA A109SP,22250,BATTERY,24,3001,108,33181-001,11100829,[U] Unscheduled,,,,,33181-001,1130557,[I] Inspected,,,,,,,,
01/28/2022,N291HC,Airframe,AGUSTA A109SP,22313,AURAL WARNING GENERATOR,31,5010,1464,No Part Removed,,,,,,,109-0740V22-109,044,[S] Serviceable,134,4452.20,12126,,134,4452.20,12126,
01/23/2022,N291HC,Airframe,AGUSTA A109SP,22313,AURAL WARNING GENERATOR,31,5010,1464,109-0740V22-109,264,CANNING,276,3834.80,13385,,No Part Installed,,,,,,,,,,
01/01/1999,N291HC,Airframe,AGUSTA A109SP,22313,AURAL WARNING GENERATOR,31,5010,1464,,,,,,,,109-0740V22-109,264,,,,,0.00,,,,0.00
01/25/2022,N291HC,Airframe,AGUSTA A109SP,22313,DC ELECTRICAL BOX,24,6010,1614,No Part Removed,,,,,,,109-0740V13-103,N353,[R] Repaired,,,,,,,,
01/23/2022,N291HC,Airframe,AGUSTA A109SP,22313,DC ELECTRICAL BOX,24,6010,1614,109-0740V13-103,N260,CANNING,276,3834.80,13385,,No Part Installed,,,,,,,,,,
01/01/1999,N291HC,Airframe,AGUSTA A109SP,22313,DC ELECTRICAL BOX,24,6010,1614,,,,,,,,109-0740V13-103,N260,,,,,0.00,,,,0.00
01/25/2022,N291HC,Airframe,A109SP,22313,RII      RIGHT MLG ASSY,32,1015,1478,No Part Removed,,,,,,,109-0503-45-102,0564,[R] Repaired,,1051.50,,,,,,
01/10/2022,N291HC,Airframe,AGUSTA A109SP,22313,RII      RIGHT MLG ASSY,32,1015,1478,109-0503-45-102,0854,CANNING,276,3834.80,13385,,No Part Installed,,,,,,,,,,
01/01/1999,N291HC,Airframe,AGUSTA A109SP,22313,RIGHT MLG ASSY,32,1015,1478,,,,,,,,109-0503-45-102,SN UNKNOWN,,0,0.00,0,0.00,0,0.00,0,0.00
01/24/2022,N531HC,Airframe,A109SP,22366,RII      MAIN LANDING GEAR SERVO ACTUATOR (P/N 109G3230V01-101),32,,661,,,,,,,,109G3230V01-101,MCR04011,[N] New,,0.00,0,0.00,,,,
01/23/2022,N271HC,Airframe,AGUSTA A109SP,22250,AURAL WARNING GENERATOR,31,5010,209,109-0740V22-109,142,TROUBLESHOOTING,121,4921.00,18828,,109-0740V22-109,264,[S] Serviceable,,,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,AURAL WARNING GENERATOR,31,5010,209,,,,,,,,109-0740V22-109,142,,0,0.00,0,0.00,0,0.00,0,0.00
01/10/2022,N251HC,Airframe,A109SP,22221,RII             RIGHT MLG ASSY,32,1015,217,109-0503-45-102,0469,[F] Failed,126,4411.80,,,109-0503-45-102,0854,[S] Serviceable,276,3834.80,13385,,276,3834.80,13385,
06/17/2011,N251HC,Airframe,AGUSTA A109SP,22221,RIGHT MLG ASSY,32,1015,217,109-0503-45-102,0471,[N] Other ( See Notes ),7,23.70,,,109-0503-45-102,0469,[N] New,,,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,RIGHT MLG ASSY,32,1015,217,,,,,,,,109-0503-45-102,0471,,0,0.00,0,0.00,0,0.00,0,0.00
12/15/2021,N631HC,Airframe,A109SP,22349,RII UPPER SCISSOR LEVER ASSY,62,62-3100,2075,,,,,,,,109-0134-23-105,CCB0038,[N] New,,264.50,,,,,,
12/15/2021,N631HC,Airframe,A109SP,22349,RII-ROTATING SCISSOR ASSY,62,62-3100P,2041,,,,,,,,109-0134-21-103,AW598/CCB0039,,0,0.00,0,,0,,,
12/02/2021,N251HC,Airframe,AGUSTA A109SP,22221,DIGITAL AIR DATA COMPUTER COPILOT,34,1233.2,295,AC32.10.21.10.AW,1056359,[F] Failed,132,4392.60,11933,,AC32.10.21.10.AW,1065757,[I] Inspected,,,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,DIGITAL AIR DATA COMPUTER CPLT,34,1233.2,295,,,,,,,,AC32.10.21.10.AW,1056359,,0,0.00,0,0.00,0,0.00,0,0.00
12/02/2021,N261HC,Airframe,AGUSTA A109SP,22247,CABIN PORTABLE FIRE EXTINGUISHER,26,01.2,715,A344,W864416,[S] Scheduled,8,441.20,1133,,A344,B-10805152,[I] Inspected,,,,,,,,
03/28/2021,N261HC,Airframe,AGUSTA A109SP,22247,CABIN PORTABLE FIRE EXTINGUISHER,26,01.2,715,A344,X62422,[S] Scheduled,0,0.00,0,,A344,W864416,[I] Inspected,,,,,,,,
03/28/2021,N261HC,Airframe,AGUSTA A109SP,22247,CABIN PORTABLE FIRE EXTINGUISHER,26,01.2,715,A344,W-864416,[S] Scheduled,38,1179.20,3264,,A344,X62422,[I] Inspected,,,,,,,,
01/22/2018,N261HC,Airframe,AGUSTA A109SP,22247,CABIN PORTABLE FIRE EXTINGUISHER,26,2300,715,A344,Y-197934,[N] Other ( See Notes ),21,777.40,3017,,A344,W-864416,[I] Inspected,,,,,,,,
04/13/2016,N261HC,Airframe,AGUSTA A109SP,22247,CABIN PORTABLE FIRE EXTINGUISHER,26,2300,715,,,,,,,,A344,Y-197934,,,,,,,,,
12/02/2021,N261HC,Airframe,A109SP,22247,RII      TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,2140,LEAKING,2,112.00,365,,109-0040-51-103,2032,[O] Overhauled,,4214.27,,,,0.00,,
09/29/2021,N261HC,Airframe,AGUSTA A109SP,22247,RII      TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,00731,[W] Worn To Limits,23,867.60,,,109-0040-51-103,2140,[R] Repaired,,1990.40,,,,201.10,,
10/23/2019,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,1378,LEAKING,4,188.10,,,109-0040-51-103,00731,[O] Overhauled,,,,,,0.00,,
06/03/2019,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,2019,LEAKING,14,392.90,1294,,109-0040-51-103,1378,[O] Overhauled,,2359.70,,,,0.00,,
03/16/2018,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,00815,[F] Failed,3,134.60,493,,109-0040-51-103,2019,[O] Overhauled,,,,,,0.00,,
11/28/2017,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,1694,LEAKING,1,64.30,0,,109-0040-51-103,00815,[R] Repaired,,4592.10,,,,1039.20,,
10/12/2017,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,00754,LEAKING,11,397.30,1271,,109-0040-51-103,1694,[O] Overhauled,,1883.60,,,,0.00,,
11/03/2016,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,1133,LEAKING,16,597.30,2538,,109-0040-51-103,00754,[O] Overhauled,,3527.20,,,,0.00,,
06/14/2015,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,109-0040-51-103,00759,LEAKING,11,403.10,1547,,109-0040-51-103,1133,[R] Repaired,,3793.30,,,,160.50,,
06/30/2014,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,556,,,,,,,,109-0040-51-103,00759,,0,-5391.20,0,0.00,0,0.00,0,0.00
12/02/2021,N261HC,Airframe,AGUSTA A109SP,22247,RII      TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,2140 LIFE LIMITED,LEAKING,29,1167.70,2853,,109-0040-51-103,2032,[O] Overhauled,,4214.27,,,,0.00,,
06/03/2019,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,2019,LEAKING,14,392.90,1294,,109-0040-51-103,1378,[O] Overhauled,,1751.90,,,,0.00,,
03/16/2018,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,00815,[F] Failed,3,134.60,493,,109-0040-51-103,2019,[O] Overhauled,,1859.00,,,,,,
11/28/2017,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,1694,LEAKING,1,64.30,0,,109-0040-51-103,00815,[R] Repaired,,4592.10,,,,1039.20,,
10/12/2017,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,00754,LEAKING,11,397.30,1271,,109-0040-51-103,1694,[O] Overhauled,,1883.60,,,,0.00,,
11/03/2016,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,1133,LEAKING,16,597.30,2538,,109-0040-51-103,00754,[O] Overhauled,,3527.20,,,,0.00,,
06/14/2015,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,109-0040-51-103,00759,LEAKING,11,403.10,1547,,109-0040-51-103,1133,[R] Repaired,,3793.30,,,,160.50,,
06/30/2014,N261HC,Airframe,AGUSTA A109SP,22247,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,563,,,,,,,,109-0040-51-103,00759,,0,-5391.20,0,0.00,0,0.00,0,0.00
11/22/2021,N531HC,Airframe,A109SP,22366,RII      RIGHT ELEVATOR - RETIREMENT,55,RL55-02,64,,,,,,,,109-0200-02-808,AWBR006,[N] New,,403.30,1129,0.00,,,,0.00
11/10/2021,N251HC,Airframe,A109SP,22221,RII             EMERGENCY PRESSURE SWITCH,32,3050,230,109-0512-67-107,3386,[N] Other ( See Notes ),131,4365.10,11824,,109-0512-67-109,3770,[N] New,,,,,,,,
11/16/2010,N251HC,Airframe,AGUSTA A109SP,22221,EMERGENCY PRESSURE SWITCH,32,3050,230,,,,,,,,109-0512-67-109,,,0,0.00,0,0.00,0,0.00,0,0.00
11/05/2021,N271HC,Airframe,A109SP,22250,"HYDRAULIC PUMP #1
   RII",29,3030.1,190,109-0760-42-105,DC361,CORRODED,118,4737.70,18093,,109-0760-42-105,HB388,[I] Inspected,,,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,HYDRAULIC PUMP #1,29,3030.1,190,,,,,,,,109-0760-42-105,DC361,,0,0.00,0,0.00,0,0.00,0,0.00
11/05/2021,N271HC,Airframe,A109SP,22250,HYDRAULIC PUMP - LEFT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.1,199,45888,,[S] Scheduled,118,4737.70,18093,,45888,-,[N] New,,0.00,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,HYDRAULIC PUMP - LEFT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.1,199,,,,,,,,45888,,,0,0.00,0,0.00,0,0.00,0,0.00
11/05/2021,N271HC,Airframe,A109SP,22250,HYDRAULIC PUMP - RIGHT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.2,200,45888,,[S] Scheduled,118,4737.70,18093,,45888,--,[I] Inspected,,180.00,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,HYDRAULIC PUMP - RIGHT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.2,200,,,,,,,,45888,,,0,0.00,0,0.00,0,0.00,0,0.00
11/04/2021,N271HC,Airframe,A109SP,22250,FLOATING RING ASSY,62,2101,1940,,,,,,,,109-0111-09-101,MCL0019,[S] Serviceable,0,0.00,0,,,,,
11/01/2021,N281HC,Airframe,AGUSTA A109SP,22310,RADAR ALTIMETER RECEIVER/TRANSMITTER,34,4010,319,822-0615-206,4LHYL,[F] Failed,96,4313.70,14835,,822-0615-206,3Y9RT,[S] Serviceable,119,4737.70,18093,,119,4737.70,18093,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,RADAR ALTIMETER RECEIVER/TRANSMITTER,34,4010,319,,,,,,,,822-0615-206,4LHYL,,0,0.00,0,0.00,0,0.00,0,0.00
11/01/2021,N291HC,Airframe,A109SP,22313,RII      ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,709-0160V01-101,13005,[C] Convenience,4,345.90,1096,,709-0160V01-101,14461,[I] Inspected,7,127.60,263,,,,,
06/03/2021,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,709-0160V01-101,9658,[F] Failed,4,197.40,609,,709-0160V01-101,13005,[N] New,,,,,,,,
02/02/2021,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,709-0160V01-101,5478,[C] Convenience,21,779.20,3283,,709-0160V01-101,9658,[S] Serviceable,,,,,,,,
04/22/2019,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,709-0160V01-101,9658,[S] Scheduled,32,1589.40,5121,,709-0160V01-101,5478,[S] Serviceable,,,,,,,,
08/11/2016,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,709-0160V01-101,8368,[W] Worn To Limits,36,803.60,2902,0.00,709-0160V01-101,9658,[N] New,,,,,,,,
07/12/2013,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #1,64,DT64-01.1,472,,,,,,,,709-0160V01-101,8368,,0,0.00,0,0.00,0,0.00,0,0.00
11/01/2021,N291HC,Airframe,A109SP,22313,RII      ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,709-0160V01-101,13092,[C] Convenience,4,345.90,1096,,709-0160V01-101,14457,[I] Inspected,7,127.60,263,,,,,
06/03/2021,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,709-0160V01-101,9671,[F] Failed,4,197.40,609,,709-0160V01-101,13092,[N] New,,,,,,,,
02/02/2021,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,709-0160V01-101,5900,[C] Convenience,21,779.20,3283,,709-0160V01-101,9671,[S] Serviceable,,,,,,,,
04/22/2019,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,709-0160V01-101,9671,[S] Scheduled,32,1589.40,5121,,709-0160V01-101,5900,[S] Serviceable,,,,,,,,
08/11/2016,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,709-0160V01-101,8319,[W] Worn To Limits,36,803.60,2902,,709-0160V01-101,9671,[N] New,,,,,,,,
07/12/2013,N291HC,Airframe,AGUSTA A109SP,22313,ELASTOMERIC BUSHING - DISCARD [64-01] - #2,64,DT64-01.2,473,,,,,,,,709-0160V01-101,8319,,0,0.00,0,0.00,0,0.00,0,0.00
10/31/2021,N271HC,Airframe,A109SP,22250,"ROTATING SWASHPLATE - RETIREMENT
   RII",62,RL62-05,424,109-0134-03-105,V44,WORN,118,4737.70,18093,,109-0134-03-105,AW681,[N] New,0,0.00,0,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ROTATING SWASHPLATE - RETIREMENT,62,RL62-05,424,,,,,,,,109-0134-03-105,V44,,0,0.00,0,0.00,0,0.00,0,0.00
10/30/2021,N271HC,Airframe,A109SP,22250,"ELASTOMERIC BEARING 1 - MAIN ROTOR ASSEMBLY - RETIREMENT
   RII",62,RL62-02.1,418,109-0111-04-101,LK3502,[F] Failed,118,4737.70,18093,,109-0111-04-101,3166,[N] New,0,0.00,0,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ELASTOMERIC BEARING 1 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.1,418,,,,,,,,109-0111-04-101,LK3502,,0,0.00,0,0.00,0,0.00,0,0.00
10/30/2021,N271HC,Airframe,A109SP,22250,"ELASTOMERIC BEARING 2 - MAIN ROTOR ASSEMBLY - RETIREMENT
   RII",62,RL62-02.2,419,109-0111-04-101,LK3511,[F] Failed,118,4737.70,18093,,109-0111-04-101,3156,[N] New,0,0.00,0,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ELASTOMERIC BEARING 2 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.2,419,,,,,,,,109-0111-04-101,LK3511,,0,0.00,0,0.00,0,0.00,0,0.00
10/30/2021,N271HC,Airframe,A109SP,22250,"ELASTOMERIC BEARING 4 - MAIN ROTOR ASSEMBLY - RETIREMENT
   RII",62,RL62-02.4,421,109-0111-04-101,LK3519,[F] Failed,118,4737.70,18093,,109-0111-04-101,3205,[N] New,0,0.00,0,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ELASTOMERIC BEARING 4 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.4,421,,,,,,,,109-0111-04-101,LK3519,,0,0.00,0,0.00,0,0.00,0,0.00
10/29/2021,N271HC,Airframe,A109SP,22250,"ELASTOMERIC BEARING 3 - MAIN ROTOR ASSEMBLY - RETIREMENT
   RII",62,RL62-02.3,420,109-0111-04-101,LK3517,[F] Failed,118,4737.70,18093,,109-0111-04-101,3150,[N] New,0,0.00,0,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,ELASTOMERIC BEARING 3 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.3,420,,,,,,,,109-0111-04-101,LK3517,,0,0.00,0,0.00,0,0.00,0,0.00
10/28/2021,N271HC,Airframe,A109SP,22250,"REAR HALF-SCISSOR ASSY - #1
   RII",65,2027.1,520,109-0130-92-105,MOR1957,[W] Worn To Limits,20,990.90,4220,,109-0130-92-105,MOR1770,[N] New,,0.00,0,,,,,
02/13/2020,N271HC,Airframe,AGUSTA A109SP,22250,REAR HALF-SCISSOR ASSY - #1,65,2027.1,520,109-0130-92-105,MOR 1304,[N] Other ( See Notes ),98,3746.80,13873,,109-0130-92-105,MOR1957,[N] New,,0.00,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,REAR HALF-SCISSOR ASSY - #1,65,2027.1,520,,,,,,,,109-0130-92-105,MOR 1304,,0,0.00,0,0.00,0,0.00,0,0.00
10/27/2021,N271HC,Airframe,A109SP,22250,"MAGNETIC BRAKE YAW
   RII",67,3010,540,109-0021-18-103,11581,[F] Failed,100,4117.10,,,109-0021-18-103,15198,[I] Inspected,,,,,,,,
06/27/2013,N271HC,Airframe,AGUSTA A109SP,22250,MAGNETIC BRAKE YAW,67,3010,540,109-0021-18-103,14436,[F] Failed,18,620.60,,,109-0021-18-103,11581,[R] Repaired,,,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,MAGNETIC BRAKE YAW,67,3010,540,,,,,,,,109-0021-18-103,14436,,0,0.00,0,0.00,0,0.00,0,0.00
10/26/2021,N271HC,Airframe,A109SP,22250,"REAR HALF-SCISSOR ASSY - #2
   RII",65,2027.2,521,109-0130-92-105,1948,WORN,20,990.90,4220,,109-0130-92-105,MMA0092,[N] New,0,0.00,0,,,,,
02/13/2020,N271HC,Airframe,AGUSTA A109SP,22250,REAR HALF-SCISSOR ASSY - #2,65,2027.2,521,109-0130-92-105,MOR 1305,[N] Other ( See Notes ),98,3746.80,13873,,109-0130-92-105,1948,[N] New,,0.00,,,,,,
12/12/2011,N271HC,Airframe,AGUSTA A109SP,22250,REAR HALF-SCISSOR ASSY - #2,65,2027.2,521,,,,,,,,109-0130-92-105,MOR 1305,,0,0.00,0,0.00,0,0.00,0,0.00
10/20/2021,N251HC,Eng 1 PT 1,PW207C,PCE-BH0921,NO. 1 ENGINE - POWER TURBINE DISK LIFE LIMIT - #1,72,5111,1,,,,,,,,3075689-01,A0049MP0,[N] New,,,,0.00,,,,
10/06/2021,N261HC,Airframe,A109SP,22247,RII      SHUT-OFF CHECK VALVE LH,21,2005.1,47,109-0711-09-103,1701C,[N] Other ( See Notes ),118,4239.90,14387,,109-0711-09-103,2200C,[S] Serviceable,,,,,,,,
